452 2177.873000 1.207E-83 3.637E-08.05000.05025615.98060.750.000000              8              7                    Q 11q     440000 2 1 0 0 0 0   138.0  138.0
451 2177.881400 3.838E-66 8.917E-07.05000.05019846.89020.750.000000              3              3                    S 13q     350000 1 1 0 0 0 0    93.0   81.0
452 2179.739500 5.364E-90 3.652E-10.05000.05027834.37910.750.000000              4              2                    O 26q     440000 2 1 0 0 0 0   294.0  318.0
452 2180.950800 5.718E-90 2.302E-12.05000.05026802.79050.750.000000              2              0                    O 29q     440000 2 1 0 0 0 0   330.0  354.0
452 2181.801400 8.810E-99 2.373E-05.05000.05034119.08370.750.000000             14             12                    R 10      440000 2 2 0 0 0 0   138.0  126.0
452 2182.905700 3.631E-85 3.298E-08.05000.05026413.84960.750.000000              6              5                    Q 18q     440000 2 1 0 0 0 0   222.0  222.0
451 2183.340200 1.699E-87 2.229E-08.05000.05028962.76890.750.000000              7              6                    Q 14q     350000 1 1 0 0 0 0    29.0   29.0
451 2185.562700 2.231E-36 4.960E-08.05000.050 5001.96290.750.000000              1              0                    O  9q     350000 1 1 0 0 0 0    45.0   57.0
451 2185.637400 3.379E-62 2.016E-07.05000.05017190.39110.750.000000              5              4                    O  6q     350000 1 1 0 0 0 0     9.0   13.0
452 2185.872000 1.275E-67 9.039E-07.05000.05018805.17280.750.000000              2              2                    S 18q     440000 2 1 0 0 0 0   246.0  222.0
452 2186.700600 4.346E-79 4.316E-05.05000.05024266.96420.750.000000              9              8                    P  1      440000 2 2 0 0 0 0     6.0   18.0
452 2187.025400 8.489E-83 3.981E-08.05000.05025079.69380.750.000000              9              8                    Q  5q     440000 2 1 0 0 0 0    66.0   66.0
451 2187.340000 5.610E-88 2.216E-08.05000.05029453.54360.750.000000              6              5                    Q 17q     350000 1 1 0 0 0 0   105.0  105.0
452 2187.383700 9.960E-99 2.928E-06.05000.05033825.72280.750.000000              7              5                    P 26      440000 2 2 0 0 0 0   306.0  318.0
452 2188.204600 3.547E-88 2.250E-08.05000.05027834.37910.750.000000              3              2                    Q 26q     440000 2 1 0 0 0 0   318.0  318.0
451 2188.647700 2.645E-73 2.043E-07.05000.05022332.85580.750.000000              7              6                    O  4q     350000 1 1 0 0 0 0     5.0    9.0
451 2191.093300 2.294E-93 1.358E-08.05000.05031997.59120.750.000000              2              1                    Q 27q     350000 1 1 0 0 0 0   165.0  165.0
452 2192.065400 2.274E-48 4.412E-07.05000.050 9466.80590.750.000000              1              0                    P 15      440000 2 2 0 0 0 0   174.0  186.0
451 2195.497700 4.000E-85 2.435E-08.05000.05027881.66970.750.000000              9              8                    Q  5q     350000 1 1 0 0 0 0    33.0   33.0
451 2196.596000 4.098E-81 1.010E-06.05000.05027008.44840.750.000000              4              4                    S 17q     350000 1 1 0 0 0 0   117.0  105.0
452 2196.978800 2.078E-97 2.415E-06.05000.05033093.15610.750.000000             10              8                    P 19      440000 2 2 0 0 0 0   222.0  234.0
451 2198.554700 2.499E-67 2.158E-07.05000.05019806.99550.750.000000              6              5                    O  5q     350000 1 1 0 0 0 0    21.0   33.0
452 2200.186500 2.986E-83 3.966E-05.05000.05026619.17440.750.000000             10              9                    R  2      440000 2 2 0 0 0 0    42.0   30.0
