 54 2198.267370 1.850E-30 3.707E+01.04220.045 4318.04320.67-.003140              2              1                    R 34      475623 510 5 5 1 8   426.0  414.0
 54 2198.682638 3.679E-24 1.841E+01.04770.051 1122.28540.67-.002601              1              0                    R 24      475623 510 5 5 1 8   306.0  294.0
 53 2198.846623 1.643E-25 1.840E+01.04220.045 2171.01490.67-.003140              1              0                    R 34      475623 510 5 5 1 8    71.0   69.0
 56 2199.013681 1.319E-31 1.839E+01.03700.039 3843.94610.67-.003617              1              0                    R 46      475623 510 5 5 1 8  1140.0 1116.0
 51 2199.405015 1.931E-31 5.616E+01.04220.045 6497.55860.67-.003140              3              2                    R 34      475663 510 5 5 1 8    71.0   69.0
 51 2199.931023 1.627E-19 1.841E+01.05380.058  461.05440.70-.002690              1              0                    R 15      475663 510 5 5 1 1    33.0   31.0
 51 2200.284176 5.587E-25 3.727E+01.04770.051 3284.08460.67-.002601              2              1                    R 24      475623 510 5 5 1 8    51.0   49.0
 54 2200.681360 1.018E-30 3.723E+01.04170.044 4447.04610.67-.003187              2              1                    R 35      475623 510 5 5 1 8   438.0  426.0
 52 2200.705061 1.581E-24 1.847E+01.04270.045 2055.17020.67-.003092              1              0                    R 33      475623 510 5 5 1 8   138.0  134.0
 53 2201.253856 9.124E-26 1.848E+01.04170.044 2298.23320.67-.003187              1              0                    R 35      475623 510 5 5 1 8    73.0   71.0
 54 2201.509478 2.435E-24 1.851E+01.04710.050 1215.62040.67-.002661              1              0                    R 25      475623 510 5 5 1 8   318.0  306.0
 51 2201.827683 1.052E-31 5.640E+01.04170.044 6628.63740.67-.003187              3              2                    R 35      475663 510 5 5 1 8    73.0   71.0
 54 2203.056670 5.501E-31 3.739E+01.04130.044 4579.67550.67-.003232              2              1                    R 36      475623 510 5 5 1 8   450.0  438.0
 51 2203.136460 3.670E-25 3.746E+01.04710.050 3378.95370.67-.002661              2              1                    R 25      475623 510 5 5 1 8    53.0   51.0
 52 2203.156293 8.914E-25 1.855E+01.04220.045 2179.27430.67-.003140              1              0                    R 34      475623 510 5 5 1 8   142.0  138.0
 51 2203.161001 1.285E-19 1.853E+01.05310.057  522.47510.69-.002740              1              0                    R 16      475663 510 5 5 1 1    35.0   33.0
 53 2203.623793 4.974E-26 1.856E+01.04130.044 2429.02970.67-.003232              1              0                    R 36      475623 510 5 5 1 8    75.0   73.0
 54 2204.299020 1.581E-24 1.860E+01.04650.049 1312.65810.67-.002719              1              0                    R 26      475623 510 5 5 1 8   330.0  318.0
 54 2205.393163 2.918E-31 3.753E+01.04080.043 4715.92650.67-.003276              2              1                    R 37      475623 510 5 5 1 8   462.0  450.0
 52 2205.570138 4.937E-25 1.863E+01.04170.044 2306.97460.67-.003187              1              0                    R 35      475623 510 5 5 1 8   146.0  142.0
 51 2205.949934 2.364E-25 3.764E+01.04650.049 3477.58510.67-.002719              2              1                    R 26      475623 510 5 5 1 8    55.0   53.0
 53 2205.956304 2.663E-26 1.864E+01.04080.043 2563.39970.67-.003276              1              0                    R 37      475623 510 5 5 1 8    77.0   75.0
 51 2206.353482 9.927E-20 1.865E+01.05240.056  587.72090.68-.002870              1              0                    R 17      475663 510 5 5 1 1    37.0   35.0
 54 2207.051125 1.006E-24 1.870E+01.04600.049 1413.39470.67-.002777              1              0                    R 27      475623 510 5 5 1 8   342.0  330.0
 54 2207.690700 1.520E-31 3.769E+01.04030.043 4855.79390.67-.003318              2              1                    R 38      475623 510 5 5 1 8   474.0  462.0
 52 2207.946465 2.685E-25 1.871E+01.04130.044 2438.26660.67-.003232              1              0                    R 36      475623 510 5 5 1 8   150.0  146.0
 53 2208.251257 1.400E-26 1.871E+01.04030.043 2701.33820.67-.003318              1              0                    R 38      475623 510 5 5 1 8    79.0   77.0
 51 2208.724452 1.493E-25 3.783E+01.04600.049 3579.97510.67-.002777              2              1                    R 27      475623 510 5 5 1 8    57.0   55.0
 51 2209.508319 7.504E-20 1.877E+01.05170.055  656.78920.67-.002650              1              0                    R 18      475663 510 5 5 1 1    39.0   37.0
 54 2209.765655 6.285E-25 1.879E+01.04540.048 1517.82650.67-.002833              1              0                    R 28      475623 510 5 5 1 8   354.0  342.0
 52 2210.285140 1.434E-25 1.879E+01.04080.043 2573.14530.67-.003276              1              0                    R 37      475623 510 5 5 1 8   154.0  150.0
 53 2210.508522 7.229E-27 1.879E+01.03990.042 2842.84040.67-.003360              1              0                    R 39      475623 510 5 5 1 8    81.0   79.0
 51 2211.459869 9.246E-26 3.801E+01.04540.048 3686.11980.67-.002833              2              1                    R 28      475623 510 5 5 1 8    59.0   57.0
 54 2212.442472 3.850E-25 1.887E+01.04480.047 1625.94970.67-.002887              1              0                    R 29      475623 510 5 5 1 8   366.0  354.0
 52 2212.586033 7.520E-26 1.886E+01.04030.043 2711.60590.67-.003318              1              0                    R 38      475623 510 5 5 1 8   158.0  154.0
 51 2212.625365 5.553E-20 1.887E+01.05100.054  729.67740.67-.002790              1              0                    R 19      475663 510 5 5 1 1    41.0   39.0
 53 2212.727967 3.667E-27 1.886E+01.03950.042 2987.90090.67-.003400              1              0                    R 40      475623 510 5 5 1 8    83.0   81.0
 51 2214.156039 5.616E-26 3.819E+01.04480.047 3796.01490.67-.002887              2              1                    R 29      475623 510 5 5 1 8    61.0   59.0
 52 2214.849010 3.873E-26 1.893E+01.03990.042 2853.64320.67-.003360              1              0                    R 39      475623 510 5 5 1 8   162.0  158.0
 53 2214.909461 1.827E-27 1.893E+01.03900.041 3136.51440.67-.003439              1              0                    R 41      475623 510 5 5 1 8    85.0   83.0
 54 2215.081437 2.315E-25 1.896E+01.04430.047 1737.76030.67-.002941              1              0                    R 30      475623 510 5 5 1 8   378.0  366.0
 51 2215.704476 4.023E-20 1.898E+01.05030.053  806.38280.67-.003130              1              0                    R 20      475623 510 5 5 1 1    43.0   41.0
 51 2216.812816 3.346E-26 3.837E+01.04430.047 3909.65620.67-.002941              2              1                    R 30      475623 510 5 5 1 8    63.0   61.0
 53 2217.052875 8.942E-28 1.900E+01.03860.041 3288.67570.67-.003476              1              0                    R 42      475623 510 5 5 1 8    87.0   85.0
 52 2217.073941 1.959E-26 1.901E+01.03950.042 2999.25210.67-.003400              1              0                    R 40      475623 510 5 5 1 8   166.0  162.0
 54 2217.682413 1.365E-25 1.905E+01.04380.046 1853.25390.67-.002993              1              0                    R 31      475623 510 5 5 1 8   390.0  378.0
 51 2218.745505 2.855E-20 1.909E+01.04960.053  886.90240.67-.003140              1              0                    R 21      475623 510 5 5 1 1    45.0   43.0
 53 2219.158076 4.300E-28 1.908E+01.03820.040 3444.37910.67-.003513              1              0                    R 43      475623 510 5 5 1 8    89.0   87.0
